Date,Pi_bar_med,Pi_bar_p2_5,Pi_bar_p16,Pi_bar_p84,Pi_bar_p97_5,R_bar_med,R_bar_p2_5,R_bar_p16,R_bar_p84,R_bar_p97_5,Ts_bar_med,Ts_bar_p2_5,Ts_bar_p16,Ts_bar_p84,Ts_bar_p97_5
02-Apr-2001,1.98345251628009,1.79936872023183,1.8906814631967,2.0751669551541,2.16119656308373,2.09227193223847,1.32967390758369,1.70467201516144,2.36570124442283,2.57595327686696,1.63793549482527,1.24582756687934,1.4267222986464,1.92094359327496,2.1823599731907
02-Jul-2001,2.02101880517593,1.84275928823881,1.92945587765746,2.11399700371773,2.20204643228472,2.09240802249065,1.32057755336914,1.70298496614106,2.3653562901079,2.57902691837959,1.64387045904581,1.25002850626707,1.4305334025327,1.92811497835351,2.19197789963228
02-Oct-2001,2.07233052620005,1.8841089812797,1.97792034321514,2.16723493557705,2.26408341140778,2.09184798455436,1.30949874882029,1.69383290470772,2.3662870594074,2.58292469007158,1.65609626677547,1.25819191859271,1.4345973033814,1.94063646716746,2.21130714412811
02-Jan-2002,2.12267357860342,1.92507825092769,2.02620703721917,2.21973062195263,2.31283489428404,2.10223101293747,1.31218714223097,1.70208189637927,2.368416114741,2.59481151151907,1.6676743575627,1.26221753097942,1.44486223638144,1.96368512233893,2.22842504632383
02-Apr-2002,2.13118881730323,1.93424542696341,2.03069882134484,2.23087832310935,2.32853492225511,2.09449139141503,1.32394119569077,1.69973838657729,2.36191261930081,2.58421479658694,1.66501192871568,1.24351672271239,1.44110716407818,1.95806553634263,2.22944530479934
02-Jul-2002,2.09255531818326,1.89115700382764,1.99188967941378,2.19301340472935,2.28857519155246,2.07730873845341,1.30938294462113,1.69124284960663,2.34412929447776,2.56581423861244,1.63762326595183,1.21808459827834,1.41483671210031,1.93988303932977,2.2178447579703
02-Oct-2002,2.06860315110803,1.86683860617743,1.96575937342356,2.16981033123761,2.27352329479104,2.06138264742069,1.31139992391998,1.68344946756884,2.32946697084877,2.55190271648834,1.619346850952,1.20267617285262,1.39587919790911,1.92821802724037,2.2039042181728
02-Jan-2003,2.07002504091106,1.86005908765651,1.96814848384093,2.1736003431087,2.27539818088136,2.04607002278852,1.29286140834583,1.66850514505665,2.30935725956438,2.5322323604515,1.60672813288279,1.18356762017694,1.3752049312349,1.91212483831461,2.19327876888893
02-Apr-2003,2.04676573524877,1.83733381255935,1.93530342747481,2.14994784769308,2.25290417189899,2.02280665777307,1.29772137911575,1.6537193809818,2.28879608184219,2.5262512267133,1.58937732041458,1.1577978902758,1.35227766030741,1.89550464638811,2.18310988780508
02-Jul-2003,2.07419222056367,1.85573047906071,1.96616592451881,2.18260221120245,2.29467989972267,2.01423908923931,1.28756581616945,1.65935126748327,2.27796154376991,2.52526468589479,1.58654131795004,1.15053914192185,1.34631699020144,1.89684098703425,2.18556635916028
02-Oct-2003,2.06882403241377,1.85191552033739,1.95818064264229,2.17846965161841,2.29099435793806,1.99450144450953,1.27711918276913,1.65351038486291,2.25790563760567,2.4951455612793,1.57131389949991,1.13637670019523,1.33077267124486,1.88332182686246,2.16629147852057
02-Jan-2004,2.05816577190573,1.84468438210683,1.95136679702104,2.16884654101955,2.27795299155238,1.97182294953536,1.26255705016997,1.64028911895636,2.22785247046132,2.4627083216734,1.54804561539981,1.11781739676907,1.30969546022093,1.86178014767011,2.14174849153317
