Date,Series,p2_5,p16,p50,p84,p97_5
2019-07-01,Pi_bar_trend,1.8066566616735098,1.8926514084209223,1.984887074653284,2.076364764146969,2.1646712248668374
2019-10-01,Pi_bar_trend,1.7956637642352449,1.8890291690399468,1.9796602690431147,2.074360975282937,2.168590966147172
2020-01-01,Pi_bar_trend,1.7382769018163067,1.8350152097921153,1.926216270215658,2.025086654518868,2.121453630341074
2020-04-01,Pi_bar_trend,1.7020828211069745,1.8032356371986071,1.900065553454398,2.0052476226893603,2.1077836629876225
2020-07-01,Pi_bar_trend,1.7105970612528192,1.8184809930491304,1.9198282779237301,2.026721360130173,2.1336732336201907
2020-10-01,Pi_bar_trend,1.733974905016015,1.8368764756605878,1.9399107704833038,2.0506472035883347,2.1556751862413184
2021-01-01,Pi_bar_trend,1.7795641409934122,1.8821461550567924,1.989796770794649,2.1035514460769087,2.2110001520119935
2021-04-01,Pi_bar_trend,1.8113015277527043,1.9222148851450114,2.033505446195638,2.149091541992078,2.265610200377032
2021-07-01,Pi_bar_trend,1.8204437101416584,1.9319338786998632,2.0475158781438454,2.167305699088645,2.2912474021776315
2021-10-01,Pi_bar_trend,1.8394845372122142,1.9535836142303773,2.070267911365799,2.191925887988648,2.3077831222854828
2022-01-01,Pi_bar_trend,1.809065474471738,1.9292418138522338,2.0470257259621283,2.166296699956444,2.2862919597257396
2022-04-01,Pi_bar_trend,1.8788606545306388,1.9949243048462675,2.117641578381534,2.2410111478109878,2.3576133135445203
2022-07-01,Pi_bar_trend,1.9102476949600353,2.028544142176832,2.142956533782092,2.2582003016669305,2.364915075180611
2022-10-01,Pi_bar_trend,1.9421153120949657,2.055403407567578,2.1696530264366336,2.276346689755225,2.3759921114840687
2023-01-01,Pi_bar_trend,1.8113989954454388,1.9184257383965444,2.0156122189005137,2.1161603670653926,2.2123110084944697
2023-04-01,Pi_bar_trend,1.8205561003990216,1.9182160942431274,2.0191096623857043,2.120910377957158,2.2101261208080167
2023-07-01,Pi_bar_trend,1.8476745891278163,1.9504213056112683,2.0556630421910107,2.159126679420498,2.262587430795096
2023-10-01,Pi_bar_trend,1.8759067052981115,1.9721060892491784,2.0742704723366177,2.1743102394230758,2.282650768815674
2024-01-01,Pi_bar_trend,1.8022330117143073,1.9025776055486752,2.0052268665307214,2.109247947913722,2.20738913000726
2024-04-01,Pi_bar_trend,1.840904947960515,1.9423204300015362,2.0441710527582333,2.1470939775123647,2.2501216478194195
2024-07-01,Pi_bar_trend,1.8607743619814758,1.958252060457805,2.058875423707214,2.161820515869275,2.266160659456823
2024-10-01,Pi_bar_trend,1.912332325263358,2.008166814228503,2.109869891174176,2.2093256718962446,2.310378270616923
2025-01-01,Pi_bar_trend,1.9762939805694526,2.073314667895168,2.173744577487111,2.268189815720424,2.3655453666611295
2025-04-01,Pi_bar_trend,1.9940795718333975,2.090461327346955,2.1899612427950395,2.2938478347911464,2.3960172125756376
2025-07-01,Pi_bar_trend,1.9797117542240685,2.0843546701790783,2.200198948045608,2.310231947160881,2.4251728221775157
1960-01-01,R_bar_trend,0.4559826746875596,0.9061359904057514,1.366664845309126,1.8241413117191625,2.2732177820974955
1960-04-01,R_bar_trend,0.45446606642672,0.9009567096965625,1.3663413402143856,1.8204039798221743,2.2721436476187873
1960-07-01,R_bar_trend,0.4521059243882065,0.9025457176965493,1.3646934385176952,1.815686370808882,2.2523807495037533
1960-10-01,R_bar_trend,0.4578791511686771,0.9065423855126241,1.36967642830409,1.8228331002474814,2.274412626603455
1961-01-01,R_bar_trend,0.47364409448582495,0.9160948267530671,1.3762402808777814,1.8297474208248465,2.2597942236330515
1961-04-01,R_bar_trend,0.48028213703076217,0.9190599014507025,1.38432889996108,1.8340767572180345,2.2507732460946355
1961-07-01,R_bar_trend,0.5159587944198983,0.9249538799842023,1.3908877920815443,1.8399448435789867,2.2574395670588805
1961-10-01,R_bar_trend,0.5072389828567443,0.938868306572588,1.3948832225049654,1.8413717753756753,2.259369848414596
1962-01-01,R_bar_trend,0.5073631626170384,0.9385851181752928,1.4021646326663937,1.8444762364105944,2.2625318663031746
1962-04-01,R_bar_trend,0.5042313090333833,0.9379973461355988,1.4019135734926795,1.8472569148171663,2.2564993202550094
1962-07-01,R_bar_trend,0.5164750300081803,0.9431380884349231,1.4045323220374326,1.8492231283630614,2.2639423743981038
1962-10-01,R_bar_trend,0.5104793582247238,0.9493390320827066,1.4047926432354467,1.8501045955229467,2.2537585915444374
1963-01-01,R_bar_trend,0.5064624368055258,0.9611892378345827,1.4107516297808835,1.8536573649877173,2.263359295114891
1963-04-01,R_bar_trend,0.5215197352376705,0.9697739559321237,1.4193452892883656,1.8591832288589016,2.2768829049785415
1963-07-01,R_bar_trend,0.5243977237416543,0.9725292460190831,1.423960069609767,1.8557617003365854,2.2807499895674574
1963-10-01,R_bar_trend,0.5390271020249402,0.9774541176686712,1.4310427687329503,1.8606041772765556,2.277526923363619
